CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,FCLTY_NM,RPRSNTV_TEL_NO,ZIP_NO,FCLTY_ADDR,FCLTY_DETAIL_ADDR,MAIN_ITEM_CD,MAIN_ITEM_NM,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,COURSE_FLAG_CD,COURSE_ITEM_NM,COURSE_NM
"41","경기","41830","양평군","필라테스하다(HADA)",,"12561","경기도 양평군 양평읍 시민로78번길 9-10","1층 필라테스하다","79","필라테스","127.5012910","37.4896243","장애인강좌",,
"41","경기","41590","화성시","필인성태권도","023570737","18266","경기도 화성시 남양읍 남양로 829","현대프라자 604 필인성태권도","22","태권도","126.8322769","37.2097486","장애인강좌",,
"41","경기","41310","구리시","필탁구장",,"11931","경기도 구리시 검배로 61","세진빌딩 지하층 필탁구장(수택동)","21","탁구","127.1456405","37.5967537","장애인강좌",,
"41","경기","41570","김포시","핏메이커","03180497391","10113","경기도 김포시 유현로238번길 11","드림프라자8층 핏메이커(풍무동)","03","기타종목","126.7319183","37.6116321","장애인강좌",,
"41","경기","41130","성남시","핑퐁타임탁구클럽","0317088700","13523","경기도 성남시 분당구 판교로 446","지하1층핑퐁타임탁구클럽(이매동)","21","탁구","127.1233600","37.4051244","장애인강좌",,
"41","경기","41390","시흥시","하나더하기","0313140330","14976","경기도 시흥시 하중로 193","조은프라자 5층 하나더하기(하중동)","03","기타종목","126.8046132","37.3944336","장애인강좌",,
"41","경기","41450","하남시","하남검도관","0317954433","12977","경기도 하남시 신장로 139","426-6 B1층 하남검도관(덕풍동)","01","검도","127.2027724","37.5385459","장애인강좌",,
"41","경기","41450","하남시","하남시청","027902000","12912","경기도 하남시 아리수로 600","하남종합운동장 국민체육센터(망월동)","12","수영","127.1940923","37.5668926","장애인강좌",,
"41","경기","41150","의정부시","하늘꿈아동발달센터","0318266707","11654","의정부시 신흥로173","다인빌딩 2층,301호","21","탁구","127.0433255","37.7315326","장애인강좌",,
"41","경기","41270","안산시","하늘정원 볼링장","0314029311","15448","경기도 안산시 단원구 초지로 100","(초지동)세종프라자 5층","10","볼링","126.8152120","37.3077677","장애인강좌",,
"41","경기","41130","성남시","하대원MTA태권도장","027559494","13406","경기도 성남시 중원구 마지로155번길 25-12","201(하대원동, 대흥에버빌)","22","태권도","127.1491457","37.4284708","장애인강좌",,
"41","경기","41360","남양주시","하버클럽파라","0315926441","12193","경기도 남양주시 화도읍 북한강로1570번길 56","파라수상레저","03","기타종목","127.3700876","37.6506741","장애인강좌",,
"41","경기","41450","하남시","하스티요가",,"12913","경기도 하남시 미사강변중앙로 190","357호(망월동)","78","요가","127.1905364","37.5637858","장애인강좌",,
"41","경기","41110","수원시","하우필라테스",,"16703","경기도 수원시 영통구 봉영로 1569","뉴월드프라자 6층 하우필라테스(영통동)","79","필라테스","127.0710165","37.2520638","장애인강좌",,
"41","경기","41130","성남시","하움필라테스미금점평생교육원","0317155355","13613","경기도 성남시 분당구 정자일로 55","109동 208호(금곡동, 분당두산위브아파트)","79","필라테스","127.1052582","37.3553133","장애인강좌",,
"41","경기","41130","성남시","하움필라테스서현점평생교육원","0317025552","13586","경기도 성남시 분당구 돌마로486번길 40","501호(서현동)","79","필라테스","127.1365370","37.3748151","장애인강좌",,
"41","경기","41190","부천시","하이피농구교실",,"14443","경기도 부천시 신흥로470번길 31","3층 하이피농구교실(오정동)","04","농구","126.7790523","37.5247419","장애인강좌",,
"41","경기","41360","남양주시","학사체육관","0315281234","12013","경기도 남양주시 진접읍 장현로 68","3층 학사체육관","22","태권도","127.1807360","37.7168266","장애인강좌",,
"41","경기","41270","안산시","학사태권도전문체육관","0314176626","15303","경기도 안산시 상록구 부곡로 129","3층(부곡동)","22","태권도","126.8636082","37.3334385","장애인강좌",,
"41","경기","41130","성남시","학사태권도체육관",,"13167","경기도 성남시 중원구 자혜로 54","2층(금광동)","22","태권도","127.1655383","37.4506561","장애인강좌",,
"41","경기","41130","성남시","한결같이 요가원","0299741860","13111","경기도 성남시 수정구 성남대로1263번길 11","1층 101호(태평동)","78","요가","127.1256882","37.4422816","장애인강좌",,
"41","경기","41150","의정부시","한결태권도","0318717665","11709","경기도 의정부시 안말로85번길 10","상가2층 한결태권도(호원동, 호원우성아파트(1차))","22","태권도","127.0484753","37.7150980","장애인강좌",,
"41","경기","41280","고양시","한국스포츠건강증진센터","0319116547","10377","경기도 고양시 일산서구 강성로232번길 15-15","1층 기린목치타몸(대화동)","78","요가","126.7508428","37.6765436","장애인강좌",,
"41","경기","41170","안양시","한국스포츠과학연구소 사회적협동조합","07041502024","13990","경기도 안양시 만안구 안양로 386","3층 한국스포츠과학연구소(안양동)","03","기타종목","126.9162899","37.4054176","장애인강좌",,
"41","경기","41590","화성시","화성시여성가족청소년재단(모두누림센터)","0313504378","18274","경기도 화성시 남양읍 시청로 155","모두누림센터 지하2층","12","수영","126.8286671","37.1989033","장애인강좌",,
"41","경기","41570","김포시","한국스포츠서비스교육원(스마일키즈)",,"10078","경기도 김포시 김포한강1로 230","2층 219호(운양동, 김포운양역현대센트럴스퀘어)","78","요가","126.6828136","37.6532353","장애인강좌",,
"41","경기","41590","화성시","한국아동청소년발달센터 동탄연구소","07042234023","18469","경기도 화성시 동탄기흥로 614","더퍼스트타워2차 1308호(영천동)","03","기타종목","127.0949923","37.2150877","장애인강좌",,
"41","경기","41500","이천시","한국체대 나라찬 태권도장","0316322445","17303","경기도 이천시 신둔면 경충대로 3152-6","2층 한국체대 나라찬 태권도장","22","태권도","127.4030455","37.3078359","장애인강좌",,
"41","경기","41390","시흥시","한국체대 라온 태권도장",,"15028","경기도 시흥시 정왕신길로49번길 28","단지내상가 3층(정왕동)","22","태권도","126.7283054","37.3601267","장애인강좌",,
"41","경기","41130","성남시","한국체대 진 태권도","027575255","13426","경기도 성남시 중원구 도촌남로 33","세일프라자 5층 한국체대진태권도장(도촌동)","22","태권도","127.1511575","37.4145513","장애인강좌",,
"41","경기","41360","남양주시","한국체대 진접태권도","0315747411","12069","경기도 남양주시 진접읍 해밀예당3로 52","6층 진접태권도","22","태권도","127.1985668","37.7144909","장애인강좌",,
"41","경기","41270","안산시","한국체대검도합기도","0314029788","15448","경기도 안산시 단원구 초지로 94","한솔프라자 501호(초지동)","01","검도","126.8151467","37.3072362","장애인강좌",,
"41","경기","41310","구리시","한국체대리더스태권도장","025131212","11921","경기도 구리시 건원대로76번길 42","두레빌딩 401호(인창동)","22","태권도","127.1417202","37.6075342","장애인강좌",,
"41","경기","41110","수원시","한국체대블랙벨트","0312178887","16503","경기도 수원시 영통구 동수원로537번길 57","동경빌딩 3층(원천동)","22","태권도","127.0458796","37.2748295","장애인강좌",,
"41","경기","41220","평택시","한국체대태권도장","0316649992","17735","경기도 평택시 이충로35번길 28","501호(이충동)","22","태권도","127.0659947","37.0592764","장애인강좌",,
"41","경기","41630","양주시","한국체대한빛태권도","0318590041","11456","경기도 양주시 고암길 306-77","황금프라자504호(덕정동)","22","태권도","127.0685865","37.8367555","장애인강좌",,
"41","경기","41270","안산시","한국체대효자태권도","0314107890","15253","경기도 안산시 단원구 선부로 256","4층(와동)","22","태권도","126.8234615","37.3411778","장애인강좌",,
"41","경기","41280","고양시","한국태권도아카데미","0319118823","10347","경기도 고양시 일산서구 산현로92번길 60","이화프라자 3층 한국태권도아카데미(일산동)","22","태권도","126.7708272","37.6894041","장애인강좌",,
"41","경기","41220","평택시","한국태권도체육관","026816329","17936","경기도 평택시 안중읍 안중로 94","3층 한국태권도","22","태권도","126.9269368","36.9885334","장애인강좌",,
"41","경기","41590","화성시","한국파워점핑 줄넘기 태권도",,"18506","경기도 화성시 동탄대로4길 53","아테나플래닛 401호(장지동)","03","기타종목","127.1118561","37.1617858","장애인강좌",,
"41","경기","41270","안산시","한국파워점핑줄넘기클럽(해양점)",,"15594","경기도 안산시 상록구 해양1로 15","3층 한국파워점핑줄넘기클럽(사동)","03","기타종목","126.8209479","37.2962345","장애인강좌",,
"41","경기","41220","평택시","한나바디핏 hannabodyfit","0253469428","17900","경기도 평택시 평남로 674","상가2층 한나바디핏(비전동, 솔매마을 한일유앤아이)","77","무용(발레 등)","127.1095118","36.9923156","장애인강좌",,
"41","경기","41500","이천시","한내태권도","0316354111","17348","경기도 이천시 갈산로 73","2층 한내태권도(증포동)","22","태권도","127.4615988","37.2894961","장애인강좌",,
"41","경기","41410","군포시","한림아레나당구장","0314561973","15860","경기도 군포시 군포로 545","6층(당동)","112","당구","126.9463418","37.3546727","장애인강좌",,
"41","경기","41220","평택시","한마음탁구장","0316517757","17912","경기도 평택시 평택3로17번길 11","한마음탁구장(합정동)","21","탁구","127.0923734","36.9907820","장애인강좌",,
"41","경기","41270","안산시","한마음특수발달재활센터","0314192001","15494","경기도 안산시 상록구 광덕1로 341","제스트프라자 301호(이동)","03","기타종목","126.8479483","37.3070615","장애인강좌",,
"41","경기","41480","파주시","한마음희망나눔센터","0319469069","10878","경기도 파주시 청석로 305","센터프라자2, 3F(다율동)","22","태권도","126.7174204","37.7292852","장애인강좌",,
"41","경기","41570","김포시","한빛운동발달센터","0319819415","10120","경기도 김포시 풍무로68번길 44","골든프라자2 708호(풍무동)","03","기타종목","126.7263214","37.6005036","장애인강좌",,
"41","경기","41390","시흥시","한사랑태권도장","0313173353","15002","경기도 시흥시 인선길 100","404호 한사랑태권도장(장곡동)","22","태권도","126.7801508","37.3798509","장애인강좌",,
"41","경기","41570","김포시","한솔아동발달센터","0319962282","10071","경기도 김포시 김포한강9로76번길 41","연세프라자 601호, 901호(구래동)","03","기타종목","126.6272467","37.6444388","장애인강좌",,
"41","경기","41410","군포시","한숲스포츠센터","0313962103","15825","경기도 군포시 산본천로 43-6","(산본동)","12","수영","126.9282026","37.3606698","장애인강좌",,
